original_language,budget,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
en,85000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fr,97250400,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,40000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,28000000,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
en,3000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,60000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
en,40000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,63000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,110000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,30000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,30000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,60000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
en,2000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
de,18339750,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
en,2090000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,35000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
en,30000000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
en,13000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,23000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,85000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
en,90000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,3000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
en,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,3000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,105000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,19500000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ko,10000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,1000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
en,58000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,12000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,250000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,25000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,2800000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,110000000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,1000000,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
en,53000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,11000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,50000000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
de,1500000,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
fr,15300000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,4000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
en,75000000,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
en,13000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,1100000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
en,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,50000000,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,10000000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,100000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,12000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
en,13000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
de,36000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,85000000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
en,14000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de,7500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,5000000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,10700000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,5000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,7000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,55000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fr,5300000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,8000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,1800000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
en,23000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,200000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,150000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,50000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,53000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,1000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,34000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,40000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,75000000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,23000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
en,25000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,52000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,75000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,800000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,2000000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,1350000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,5800000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,60000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
en,30000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
en,11000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,25000000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
en,38000000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
en,38000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,1200000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
en,76000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
ru,30000000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
en,79000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,35000000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,3000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
en,8200000,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
en,30000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,40000000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
en,10000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
en,30000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,7500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,50000000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,60000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
en,40000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,10000000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
en,120000000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
en,8500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,5000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,24000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,9600000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,150000000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,4600000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,10000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
en,60000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,25000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,16000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,85000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,38000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
en,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,60000000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
de,2700000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,11000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
en,21000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,4000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,4800000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,35000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
en,30000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,2000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,42000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,13000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,10500000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
en,15600000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,63000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,8000000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
en,7000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,66000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
en,60000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,10500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,32000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,55000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,8000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pt,2900000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,68000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,150000000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,8000000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
en,10000000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,30000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
zh,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,21000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,60000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,15000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,7000000,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,2000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,17000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,1000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,3000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,134005,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,12500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,55000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,51000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,93000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
en,12000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,37000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,48000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
en,15000000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
en,30000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,6500000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
en,6500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,32000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
en,30000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,16000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
it,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
en,10000000,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
en,20000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,7000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,30000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,9500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ja,15000000,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
en,70000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,35000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
de,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
en,7000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,72000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,12000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,75000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,35000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,75000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,32000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,12000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,150000000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
en,70000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
en,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,1000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,30000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,150000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,52000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,780000,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
en,1000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,22000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
en,75000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
en,260000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
en,10000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
en,14800000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,16000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,3500000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,27000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
en,8000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,80000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
en,4000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,4000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
en,14000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,55000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
en,23000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
en,13000000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,40000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en,50000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,26000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,3500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,18000000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
en,11000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,75000000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,16000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en,60000000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
en,75000000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ko,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
en,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
en,9000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
en,60000000,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
en,2160000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,35000000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en,15000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en,145000000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
